#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC,UnionRewindInclude
3580,Toune d'automne,Les Cowboys Fringants,51,78,chanson,Easy listening,Break syndical,3/5/2002,3:32,57,38,18,0,37,0,10,-9,E Minor,4,3/14/2025,5vcpFz41FIfgTjv7wbrXVk,La Tribu,9A,CAL540102103,0
3581,"Zoet, Zout, Zuur",Robert van Hemert,65,136,,,"Zoet, Zout, Zuur",5/19/2023,3:00,58,88,2,0,64,0,0,-4,A Major,4,3/14/2025,4xTjO1NgHBEbINFUQ9Kgao,Cornelis Music,11B,NLA6A2300030,0
3582,Ready ‘24 (feat. Cam’ron),"J. Cole,Cam'ron",55,84,"rap, east coast hip hop",Hip Hop,Might Delete Later,4/5/2024,3:30,45,70,11,0,24,30,20,-5,B Major,4,3/14/2025,4J9WveqdoaEUQu1aeoSH9X,"Cole World, Inc. under exclusive license to Interscope Records",1B,USUG12402404,0
3583,No Gps,Nitro Blaze,0,117,,,Beulah Land,8/10/2021,3:25,69,80,9,0,40,10,30,-7,F#/G♭ Major,4,3/14/2025,6l6Wp79T9WV2zBSym1Vtck,Nitro Blaze,2B,QZMZ92103127,0
3584,NUR DAMIT DU WEISST,reezy,51,85,german hip hop,Hip Hop,NUR DAMIT DU WEISST,10/20/2023,1:31,70,62,36,0,13,20,10,-8,E Minor,5,3/14/2025,5ubmSKu7he4u4dLW9eoLSt,Four Music/Teenager Forever,9A,DEKF22301284,0
3585,DECIBEL,"Mohelá,Naod",50,155,,,DECIBEL,4/26/2024,2:36,76,49,17,0,90,0,0,-8,E Minor,4,3/14/2025,2kiC5fopiYY3YbpZvZE3Pf,WM Sweden,9A,SEPQA2400098,0
3586,Mörder,AYLIVA,53,140,"german pop, german hip hop","Hip Hop, Pop",In Liebe,8/16/2024,2:38,52,52,3,0,29,0,10,-4,G Major,3,3/14/2025,79SiggfnaQDt4He5RQ79S4,Whiteheart Records/WM Germany,9B,DEA622402563,0
3587,Nu tändas tusen juleljus,"Benny Anderssons Orkester,Helen Sjöholm",35,134,"swedish ballads, dansband, christmas","Jazz, Pop",Tomten har åkt hem,1/1/2012,2:28,33,7,98,0,20,0,10,-16,D#/E♭ Major,4,3/14/2025,10xgYL7MrbfUZ59cQA0uez,Mono Music AB,5B,SEAUA1200211,0
3588,MR. OCTOBER,Bad Bunny,68,126,"reggaeton, trap latino, latin, urbano latino",Latin,nadie sabe lo que va a pasar mañana,10/13/2023,3:09,81,61,19,0,43,10,10,-6,G#/A♭ Minor,4,3/14/2025,1ODFVLQszq0hCOdZtqV5wq,Rimas Entertainment LLC,1A,QMFME2364185,0
3589,Babblarnas vaggvisa,Vintergatan,62,88,swedish ballads,Jazz,Babblarnas vaggvisa,4/8/2022,5:05,65,10,92,1,46,0,10,-18,B Major,4,3/14/2025,4lQfnSLKKSKlep9ASNoTbo,Filtr,1B,SEBGA2200189,0
3590,2000,Pashanim,63,95,german hip hop,Hip Hop,2000,6/13/2024,2:26,78,52,9,0,44,10,10,-7,G Major,4,3/14/2025,4lsNo2CCp2dUbsuOmdCj5I,Urban,9B,DECE72400934,0
3591,Nu Er Det Jul (Nissebanden),Burhan G,38,139,dansktop,Country,Et Barn Af Jul,11/15/2019,3:00,60,55,13,0,20,0,10,-8,D Major,4,3/14/2025,5Jqo99jKKbaSYKQ7P0SM54,Universal Music A/S,10B,DKUM71900535,0
3592,Sweet Caroline,Neil Diamond,76,63,,,Sweet Caroline,6/6/1969,3:23,53,13,61,0,58,0,20,-16,B Major,4,3/14/2025,62AuGbAkt8Ox2IrFFb8GKV,Geffen,1B,USMC16991138,0
3593,1994,"RIN,oddworld",60,166,"german hip hop, cloud rap",Hip Hop,1994,9/19/2024,1:45,78,73,4,0,67,0,10,-6,C Major,4,3/14/2025,5QllDVWTd3lOLcceZsekwX,GOLD LEAGUE/DIVISION,8B,DEKF22401405,0
3594,Vi 1,Tobias Rahim,46,130,dansktop,Country,Vi 1,6/2/2023,2:49,69,83,14,0,41,0,10,-5,C Major,4,3/14/2025,3ZsAluSu04Fd3LVZzLtv2B,Os Der Følger Floden,8B,DKADG2300324,0
3595,Rockin' Around the Christmas Tree - Rerecorded Version,Brenda Lee,55,141,christmas,Jazz,A Brenda Lee Christmas,1991-00-00,2:06,68,64,57,0,83,0,20,-9,G#/A♭ Major,4,3/14/2025,09OojFvtrM9YRzRjnXqJjA,Warner Records,4B,USWB19903772,0
3596,Dör För Dig - Acoustic,C.Gambino,53,87,,,In Memory Of Some Stand Up Guys (Private Collection),3/22/2024,2:15,59,31,74,0,48,10,10,-15,G#/A♭ Major,4,3/14/2025,3yAP1AKORlEgS8JFjUDbLK,WM Sweden,4B,SEPQA2400045,0
3597,Dat Is Het Leven,LUNA,61,100,,,Dat Is Het Leven,9/5/2024,2:59,42,28,63,0,11,0,30,-12,A Major,4,3/14/2025,7DGeMF5q4UHXYyElvAiO2j,LASER [BNL],11B,NL5HJ2400201,0
3598,Take It Away,L.A.B.,48,78,"nz reggae, reggae","Jazz, R&B",Take It Away,12/9/2022,3:32,75,74,16,0,88,0,10,-8,G Minor,4,3/14/2025,2xHZ0R5LYEbD18FOTjO7dO,Loop Media NZ Limited,6A,NZLP02200840,0
3599,Stukje Van Mij,MEAU,58,120,nederpop,Pop,Stukje Van Mij,2/1/2024,3:25,79,25,72,0,44,0,20,-11,C♯/D♭ Minor,4,3/14/2025,3k9LdosLHcyy4kE5J6pV2p,Excited About Music,12A,NL4FT2400001,0
3600,Toxic (Freestyle),"Songer,BL@CKBOX",60,143,"drum and bass, grime, drill, uk drill","Hip Hop, Electronic, Pop",Toxic (Freestyle),12/21/2023,2:16,83,94,26,0,93,10,20,-2,C♯/D♭ Major,4,3/14/2025,3KTRve0Kx6ytMtlEWkWcgt,Relentless Records,3B,GBARL2301887,0
3601,Tro På Det,"Lamin,Ukendt Kunstner",60,125,dansktop,Country,SkyLL,9/19/2024,2:58,78,47,28,0,61,10,10,-9,C♯/D♭ Minor,4,3/14/2025,1ZatLEMZsAslxDA5zw3S6V,Universal Music A/S,12A,DKUM72400448,0
3602,Strip That Down (feat. Quavo),"Liam Payne,Quavo",70,106,,,LP1,12/6/2019,3:22,87,50,20,0,55,0,0,-5,F#/G♭ Major,4,3/14/2025,29JrmE89KgRyCxBIzq2Ocw,Capitol Records UK / EMI,2B,GBUM71701628,0
3603,Headlock,Imogen Heap,87,120,,,Speak for Yourself (Deluxe Version),2005-00-00,3:35,81,37,79,0,79,0,10,-11,G Minor,4,3/14/2025,63Pi2NAx5yCgeLhCTOrEou,Megaphonic,6A,GBJPX0500001,0
3604,Onana,PLK,49,130,pop urbaine,Hip Hop,Chambre 140 (Part.3),2/1/2024,2:59,89,55,32,0,76,20,30,-10,C♯/D♭ Minor,4,3/14/2025,6rQaeNuARKtmaMGM14PoHL,Panenka Music,12A,FR7O52300940,0
3605,Booty Up,"Benny Jamz,Gilli",55,103,dansktop,Country,KENNY,6/20/2024,2:03,96,49,22,0,65,20,0,-7,E Minor,4,3/14/2025,0rcIh1T4A2EH5TzqXmu63m,Universal Music A/S,9A,DKUM72400251,0
3606,Solkongen,The Minds Of 99,49,140,dansktop,Country,Solkongen,2/23/2018,3:14,37,43,77,0,26,0,10,-8,D Major,3,3/14/2025,35C2waltlc5ymcJuBayTDg,No3,10B,DK4YA1709902,0
3607,HEAVEN & HELL,Gaboro,61,100,,,HEAVEN & HELL,12/13/2024,2:05,50,59,31,0,42,20,10,-7,C♯/D♭ Major,1,3/14/2025,6FaMpOVyLVhyf6Fb8QMrhO,Gaboro,3B,SE6SA2488113,0
3608,Imponeret/smukt&rigtigt,Noah Carter,44,139,dansktop,Country,Noahs Ark,3/22/2024,3:39,68,67,42,0,37,20,40,-6,C♯/D♭ Major,4,3/14/2025,2Nsbcnwb1sSYtujPzzLOMa,Universal Music A/S Distributed Labels,3B,DK2DY2400095,0
3609,Nightcall,"Kavinsky,Angèle,Phoenix",71,97,"synthwave, french house, french pop, variété française, chanson, indie","Easy listening, Electronic, Pop, Rock",Nightcall,9/20/2024,2:59,57,79,0,0,31,0,40,-6,A Minor,4,3/14/2025,2KejCKgm7l3uefW9cFt8cH,Universal Music Division Virgin Music Distribution Deal,8A,FR9W12445550,0
3610,PHOTO,"Hös Copperfield,Werenoi",45,77,"pop urbaine, ",Hip Hop,PHOTO,11/10/2023,2:38,73,68,47,0,45,30,10,-5,E Minor,4,3/14/2025,6XTRH2CGALgk2L75pkpfiA,Play Two,9A,FR9W12349543,0
3611,Origin,"Dardan,Lacrim",45,105,"german hip hop, pop urbaine",Hip Hop,Origin,11/1/2024,2:09,87,46,18,0,26,40,10,-10,B Minor,4,3/14/2025,33Aw2F8IUyJ8cWeOblUIvL,Hypnotize Entertainment,10A,DGA0Q2471130,0
3612,NÜCHTERN,"badchieff,Bausa",58,135,german hip hop,Hip Hop,NÜCHTERN,11/8/2024,3:15,77,46,60,0,71,10,20,-11,C Minor,4,3/14/2025,1uUo1d1amOQEfjOWirEw5Q,Four Music/Two Sides,5A,DEQ322400501,0
3613,Noget Si'r Mig,"Thor Farlov,Kundo",50,109,dansktop,Country,Noget Si'r Mig,5/31/2024,3:19,90,41,6,0,68,0,20,-7,C♯/D♭ Minor,4,3/14/2025,0VKpZJPkO2PcvwiSOwOvEc,Universal Music A/S Distributed Labels,12A,DK2DY2400243,0
3614,Siste Dans - fra Snøsøsteren,Delara,56,140,"norwegian pop, norwegian rap","Pop, Hip Hop",Siste Dans (fra Snøsøsteren),11/15/2024,3:38,54,21,93,0,36,0,0,-12,A Major,4,3/14/2025,6YSq1MHTG61D0p489GqcLA,GR:OW Records,11B,NOXMW2407011,0
3615,9K,"Tom Hengst,OG Keemo",58,145,german hip hop,Hip Hop,9K,11/14/2024,2:48,77,62,12,0,26,50,10,-10,E Major,4,3/14/2025,5a7OJzUyJgvm9SSKQDnXGP,Urban,12B,DECE72402608,0
3616,REGEN AUF DER FAHRBAHN,"Capital Bra,Sido,GRiNGO",42,182,"german hip hop, german pop","Hip Hop, Pop",REGEN AUF DER FAHRBAHN,3/14/2024,4:24,54,38,91,0,55,50,0,-10,F#/G♭ Minor,4,3/14/2025,5w8WJ3Hq8cwhhU9Y58lTuQ,URBAN,11A,DECE72400565,0
3617,I Forgive You,Sia,48,182,,,I Forgive You,4/12/2024,4:19,22,38,56,0,7,0,10,-4,D#/E♭ Minor,4,3/14/2025,2jh0kJheW38ljJucWMoaG6,Monkey Puzzle/Atlantic,2A,USAT22400532,0
3618,barcelona92,"Green Montana,SDM",64,123,pop urbaine,Hip Hop,SAUDADE,4/4/2024,2:52,73,53,43,0,44,30,10,-9,C Minor,4,3/14/2025,0ex0EZnrO2mMPIkYp3ewZX,Universal Music Division Capitol Music France,5A,FRUM72400290,0
3619,DNA (Loving You) [feat. Hannah Boleyn],"Billy Gillies,Hannah Boleyn",65,142,"trance, ",Electronic,DNA (Loving You) [feat. Hannah Boleyn],7/28/2023,2:44,73,87,1,3,23,0,0,-6,A Minor,4,3/14/2025,6ibDVMcMUNqZ5eXT9sD4Vy,Big Beat Records,8A,USAT22307379,0
3620,Zomer In M'n Bol (feat. André Hazes),"Kris Kross Amsterdam,Donnie,Tino Martin,Andre Hazes",52,111,nederpop,Pop,Zomer In M'n Bol (feat. André Hazes),2/16/2024,2:32,80,72,7,0,81,10,30,-6,E Major,4,3/14/2025,5VlY1Th1IgoNCLutkFfUVu,Cloud 9 Digital,12B,NLS242400034,0
3621,ALL RED,Playboi Carti,75,143,rage rap,Hip Hop,ALL RED,9/13/2024,2:28,76,66,11,0,21,0,30,-5,A Minor,4,3/14/2025,2cZOYofOX4d6g0OXxkaIjA,AWGE/Interscope Records,8A,USUM72410900,0
3622,Car Keys (Ayla),"Alok,Ava Max",69,126,"brazilian bass, electronic, slap house, electro house, ",Electronic,Car Keys (Ayla),6/30/2023,2:27,72,96,34,0,52,10,20,-5,A Minor,4,3/14/2025,00E0Z2jrF7reoHps4zcbWQ,Columbia/B1 Recordings,8A,DEE862300929,0
3623,Please Come Home for Christmas - 2013 Remaster,Eagles,64,183,"classic rock, soft rock",Rock,Please Come Home for Christmas / Funky New Year (2013 Remaster),11/27/1978,2:57,61,29,60,0,47,0,0,-12,A Major,3,3/14/2025,3QIoEi8Enr9uHffwInGIsC,Rhino/Elektra,11B,USEE11300376,0
3624,Sur le banc (feat. SDM),"Leto,SDM",43,142,pop urbaine,Hip Hop,TRAP$TAR 3,10/20/2023,2:43,76,53,18,0,57,10,10,-9,E Minor,4,3/14/2025,4uvnHIXK2Pk1AYjBLI5IYG,Rec.118 / Winterfell,9A,FR9W12339106,0
3625,dangerous,"21 Savage,Lil Durk,Metro Boomin",64,152,"drill, ",Hip Hop,american dream,1/12/2024,4:25,75,84,7,0,59,20,10,-5,F Minor,4,3/14/2025,0fyP96TikhD9sM4eKqw5Yp,"Slaughter Gang, LLC/Epic Records",4A,USSM12309167,0
3626,In the End,Linkin Park,64,105,"nu metal, rap metal, rock, alternative metal","Metal, Rock",Hybrid Theory,10/24/2000,3:36,56,84,1,0,46,0,0,-7,D#/E♭ Minor,4,3/14/2025,3tSmXSxaAnU1EPGKa6NytH,Warner Records,2A,USWB10002407,0
3627,Sörbäckenkartellen,Bröderna Öhman,49,135,epadunk,Country,Sörbäckenkartellen,4/18/2024,3:28,77,78,15,0,40,0,0,-6,F Minor,4,3/14/2025,6Z9wEtCQtq0XSUAUL80lyJ,Bob Grillman Productions AB,4A,SEXBN2400001,0
3628,Drifté,Hamza,37,127,pop urbaine,Hip Hop,Sincèrement,11/22/2023,2:40,90,61,1,0,86,0,10,-6,D#/E♭ Minor,4,3/14/2025,2RhLQNIhtQRPU2I2ExxBS3,Just Woke Up,2A,BE6GM2300056,0
3629,In kom en ängel,Miriam Bryant,31,125,,,In kom en ängel,10/18/2024,2:56,69,43,68,0,43,0,30,-5,D Major,3,3/14/2025,31Ck0hJs7XKo78L5kjDcpZ,WM Sweden,10B,SE5EM2400601,0
3630,Dina färger var blå,Tommy Nilsson,39,103,swedish ballads,Jazz,Så nära,2/26/1996,5:04,81,57,20,0,76,0,0,-11,D Major,4,3/14/2025,2eIe720mhOM77Gfa6I4Url,RCA Records Label,10B,SEBMR9547010,0
3631,Nie deins,AYLIVA,61,170,"german pop, german hip hop","Hip Hop, Pop",In Liebe,8/16/2024,3:03,36,27,85,0,14,0,0,-8,C♯/D♭ Major,4,3/14/2025,6cSfO7AiNbM9J1TNiYkWa3,Whiteheart Records/WM Germany,3B,DEA622402559,0
3632,What Is This Feeling?,"Ariana Grande,Cynthia Erivo",79,152,"pop, musicals","Classical, Pop",Wicked: The Soundtrack,11/22/2024,3:48,61,48,69,0,64,10,10,-9,C♯/D♭ Major,4,3/14/2025,7eGuPhpdS8sBjPJNuAShUX,Universal Studios and Republic Records,3B,USUG12407077,0
3633,EL CLúB,Bad Bunny,74,111,"reggaeton, trap latino, latin, urbano latino",Latin,EL CLúB,12/5/2024,3:42,52,61,46,0,26,0,10,-5,A#/B♭ Minor,4,3/14/2025,3zOgFY5kpQ6p2cwPIquZks,Rimas Entertainment LLC,3A,QMFME2462255,0
3634,Långa Vägen Hem,Norlie & KKV,27,95,,,Långa Vägen Hem,1/26/2024,3:12,64,73,3,0,41,0,20,-5,D Major,4,3/14/2025,5LGG9YM4YPhmVvuom6T5QY,WM Sweden,10B,SEPQA2400002,0
3635,She Knows - with Akon,"Dimitri Vegas & Like Mike,David Guetta,Afro Bros,Dimitri Vegas,Like Mike,Akon",50,44,"big room, electronica, edm, electro, dance, moombahton, dancehall, ","Electronic, Traditional music, Hip Hop",She Knows (with Akon),7/21/2023,2:15,42,93,16,0,85,0,20,-4,G Minor,3,3/14/2025,3zkb0907pOJqU7m3Qh5hB7,Smash The House,6A,BEIW12300366,0
3636,Meteor Man,Lil Uzi Vert,51,135,melodic rap,Hip Hop,Eternal Atake 2,11/1/2024,3:47,56,74,3,0,4,0,20,-6,G#/A♭ Major,4,3/14/2025,6hu1bJBNMeXIepHr1joKW4,Generation Now/Atlantic,4B,USAT22409485,0
3637,Slide Away - Remastered,Oasis,59,191,"britpop, madchester, rock","Pop, Rock",Definitely Maybe (Deluxe Edition Remastered),1994-00-00,6:32,7,94,0,0,26,10,30,-3,G#/A♭ Major,4,3/14/2025,1AvavliFQoc2l0ZCCWa5VG,Big Brother Recordings Ltd,4B,GBQCP1400018,0
3638,Nu säger vi godnatt,"Humlan Djojj,Josefine Götestam",63,81,"swedish ballads, ska","Rock, Jazz",Somna med Humlan Djojj,10/30/2020,2:41,49,5,98,3,10,0,10,-20,A#/B♭ Major,4,3/14/2025,7qLwjBWh3M2JLFlEokIjUP,Filtr Kids,6B,SEBGA2100785,0
3639,PAPERWORK,"Kanye West,Ty Dolla $ign",1,121,"rap, ",Hip Hop,VULTURES 1,2/9/2024,2:25,74,49,7,0,19,0,0,-5,G#/A♭ Major,4,3/14/2025,3IoAMvGFYzM05B64h7qmdf,YZY,4B,QZ7XS2400008,0
3640,Sous le soleil,"Jul,13 Organisé,L'Algérino,Sat,Fahar,Alonzo,Le Rat Luciano,Menzo,Don Choa,As,Vincenzo,Soprano",47,92,"pop urbaine, raï, chanson, french pop, variété française","Easy listening, Pop, Hip Hop",Sous le soleil,9/6/2024,8:00,70,72,57,0,60,40,10,-5,F#/G♭ Minor,4,3/14/2025,5lBaUzRFuCMtwZW522uQ7c,Rien 100 Rien,11A,DGA072469521,0
3641,How Did It End?,Taylor Swift,74,84,,,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,4/19/2024,3:58,49,38,79,0,27,0,10,-9,C Major,3,3/14/2025,5Bedn0svl0ZD7RGmJkmKKw,Taylor Swift,8B,USUG12402543,0
3642,Jeg vet du er borte,"Emelie Hollow,Hver gang vi møtes",0,78,"norwegian pop, norwegian rap","Pop, Hip Hop",Jeg vet du er borte,1/26/2024,3:02,56,6,90,0,32,0,0,-10,A Major,4,3/14/2025,2kS71Mu54VZUuFwoQKJULG,Universal Music AS,11B,NOUM72400016,0
3643,Hjerte Til Salg,"Thor Farlov,KESI",46,110,dansktop,Country,Fri,11/1/2024,2:42,75,72,4,0,72,0,30,-7,C♯/D♭ Major,4,3/14/2025,4qHcg5avMz0IJdzvTMJimy,FORTYFIVE,3B,DK2DY2400504,0
3644,VARMT,Segertåget,39,132,russelåter,,VARMT,9/22/2023,2:31,59,60,3,0,69,10,20,-7,A Major,4,3/14/2025,0EspE7ObH3h4icYdHdpwUl,Shøte Recordings,11B,NOAEB2303010,0
3645,"I Love You, I'm Sorry - Live From Vevo",Gracie Abrams,71,117,,,The Secret of Us (Deluxe),10/18/2024,3:24,45,45,64,0,19,0,0,-9,A#/B♭ Major,4,3/14/2025,6Ova4U0AcZrDqTaP0BWDjg,"Gracie Abrams, under exclusive license to Interscope Records",6B,USUG12407489,0
3646,Sinterklaasje kom maar binnen,"Alles Kids,Sinterklaasliedjes Alles Kids,Kinderliedjes Om Mee Te Zingen",24,122,children's music,Easy listening,Sinterklaasliedjes om mee te zingen,7/28/2020,1:33,77,56,25,0,95,0,10,-8,D Major,4,3/14/2025,2va7hTvr8psGLxZoxkrTwd,Sony Music Entertainment,10B,NLP762000150,0
3647,Johnny,Basim,29,140,,,Johnny,1/25/2024,3:17,64,67,8,0,52,0,0,-6,F#/G♭ Major,4,3/14/2025,5aCl4cqUHJbKoVn7hIuA0Q,2024 Harraga Music,2B,QM4TW2411434,0
3648,Dial Drunk (with Post Malone),"Noah Kahan,Post Malone",78,112,,,Dial Drunk (with Post Malone),7/18/2023,3:33,67,61,12,0,69,0,10,-7,G#/A♭ Major,4,3/14/2025,22VHOlVYBqytsrAqV8yXBK,Mercury Records/Republic Records,4B,USUM72308676,0
3649,Oh Emma,Astrid S,29,75,norwegian pop,Pop,Oh Emma,4/5/2024,3:34,60,77,16,0,81,0,30,-7,F Major,3,3/14/2025,3Hw3iY34TYPXLDochBPjqc,Universal Music AS,7B,NOUM72400072,0
3650,Si Maatje,"Mensa,SRNO,Young Ellens,Anthony Kruijver",41,130,,,Si Maatje,7/12/2024,2:30,91,61,24,0,74,20,10,-8,F Major,4,3/14/2025,2xHlin7fgfTCSOlpBgdXiP,SKW Records / SRNO,7B,QZNWY2496632,0
3651,Paradise,Coldplay,83,140,,,Mylo Xyloto,10/24/2011,4:38,45,59,5,0,21,0,0,-7,F Major,4,3/14/2025,6nek1Nin9q48AVZcWs9e9D,Parlophone UK,7B,GBAYE1101143,0
3652,To Ashes and Blood (from the series Arcane League of Legends),"Woodkid,Arcane,League of Legends",69,85,"chamber pop, ",Pop,To Ashes and Blood (from the series Arcane League of Legends),11/9/2024,4:05,48,70,1,4,29,0,10,-7,F#/G♭ Major,4,3/14/2025,1clsf1YjKNHVUonDva4fnk,Riot Games,2B,USA2P2459593,0
3653,In My Place,Coldplay,74,145,,,A Rush of Blood to the Head,8/27/2002,3:46,42,59,6,0,19,0,30,-5,A Major,4,3/14/2025,2nvC4i2aMo4CzRjRflysah,Parlophone Records Limited,11B,GBAYE0200606,0
3654,Prototype,Trettmann,37,127,german hip hop,Hip Hop,Your Love Is King,3/29/2024,2:28,80,47,60,0,49,10,10,-9,F Minor,4,3/14/2025,66RGrSfoHxO8JSPK62jSLe,BMG Rights Management GmbH,4A,DELV42400237,0
3655,Vanavond (Uit M'n Bol),"Kris Kross Amsterdam,Donnie,Tino Martin",59,107,nederpop,Pop,Vanavond (Uit M'n Bol),3/25/2022,2:46,80,71,6,0,88,0,40,-8,C Major,4,3/14/2025,0gq4UgDPGFdqpsWshU7dmv,"Universal Music, a division of Universal International Music BV",8B,NLUM72200071,0
3656,Rich Music,Josman,44,174,,,J.000.$,10/28/2023,3:49,55,63,13,0,38,30,30,-10,E Minor,4,3/14/2025,7ufaG4y5Oy7HC5Ig2RwiII,SIDELINE,9A,FRDCV2301120,0
3657,NOSTALGIE INTERLUDE,La Fève,37,90,new wave,Rock,24,12/22/2023,2:21,44,46,84,0,47,20,30,-12,A Minor,4,3/14/2025,0A7VBXiDSz2CMtskO7iK3v,WALONE,8A,FR9W12358717,0
3658,Kevin Barry,Kevin,38,82,,,Wonderland,11/16/2023,3:03,74,49,4,0,46,30,30,-8,F#/G♭ Major,4,3/14/2025,0sLc24jQdGTNwkieEnDnPe,Animal Stories / Noah’s Ark BV,2B,NLG662300690,0
3659,Safebox (feat. Branco),"Carmon,Branco",21,140,dansktop,Country,Safebox (feat. Branco),10/27/2023,2:05,62,75,4,0,73,40,10,-7,C Minor,4,3/14/2025,2zu2gViGH8vMhNMuSx6n1h,Asylum Records Denmark,5A,DKAZA2300299,0
3660,Timeless (feat. Playboi Carti),"The Weeknd,Playboi Carti",89,120,rage rap,Hip Hop,Timeless,9/27/2024,4:16,77,72,6,0,57,0,10,-5,B Minor,4,3/14/2025,1Es7AUAhQvapIcoh3qMKDL,XO / Republic Records,10A,USUG12406536,0
3661,EGO,Damso,40,105,pop urbaine,Hip Hop,VIEUX SONS,8/29/2024,2:11,74,48,35,0,49,0,10,-9,E Major,4,3/14/2025,5CZwriUcGeIWlBjqGH1eot,Trente-quatre centimes,12B,BE6JP2400002,0
3662,We Good,Lil Uzi Vert,55,144,melodic rap,Hip Hop,Eternal Atake 2,11/1/2024,2:05,59,80,5,0,82,20,30,-3,B Major,4,3/14/2025,0F60WLPs6Oz2slHomvLt9U,Generation Now/Atlantic,1B,USAT22409483,0
3663,Genom Eld & Vatten - Spotify Singles,estraden,52,80,,,Genom Eld & Vatten - Spotify Singles,1/19/2024,3:06,30,26,82,0,51,0,10,-9,D Major,3,3/14/2025,6TQOA3Fo2vpiEJB41PokcA,Midsommarnatt (AB),10B,SEBGA2304820,0
3664,n.h.i.e.,"21 Savage,Doja Cat",67,132,,,american dream,1/12/2024,2:23,82,51,10,4,15,0,10,-9,F Minor,4,3/14/2025,6x9pCndnXEoea0CMcfjs9W,"Slaughter Gang, LLC/Epic Records",4A,USSM12304895,0
3665,Morë,Yeat,57,82,rage rap,Hip Hop,2093,2/16/2024,2:45,50,73,1,11,18,10,30,-10,A#/B♭ Minor,4,3/14/2025,7KdQOqCspznOjPDT0KAnuq,Field Trip Recordings/Capitol Records,3A,USUM72401624,0
3666,This Sunday,"Future,Metro Boomin",54,84,"rap, ",Hip Hop,WE STILL DON'T TRUST YOU,4/12/2024,3:18,70,69,66,0,15,20,10,-5,C Major,4,3/14/2025,5pF8pF6U8ZDGTQmTY71hYn,Wilburn Holding Co./Boominati/Epic/Republic,8B,USSM12403107,0
3667,Den vintertid nu kommer,Miss Li,41,127,,,Den vintertid nu kommer,10/26/2018,3:19,62,60,7,0,29,0,10,-5,D Minor,4,3/14/2025,0hSBZP9SodLCOLWmfgK9MK,Pistol Packin' Music,7A,SE5HK1600132,0
3668,..and so it begins,Benjamin Ingrosso,35,112,,,Pink Velvet Theatre,10/25/2024,0:56,31,33,54,0,56,0,50,-15,F Minor,1,3/14/2025,310INr2VS0ZiRHSdVBfiSK,Universal Music AB,4A,SEUM72401509,0
3669,NEED U,"BILLA JOE,Faroon",46,137,german hip hop,Hip Hop,NEED U,5/17/2024,2:43,74,68,8,0,16,0,10,-6,B Major,4,3/14/2025,4V3cTkfjWuwtLWHTq6K79J,GOLD LEAGUE/OG Scrpngang GmbH,1B,DE1BG2300087,0
3670,Valerie (feat. Amy Winehouse) - Version Revisited,"Mark Ronson,Amy Winehouse",80,106,,,Version,4/16/2007,3:39,70,83,0,0,89,0,10,-5,C♯/D♭ Major,4,3/14/2025,6kopmMZiyLmw7h66uXcXR7,Columbia,3B,GBARL0700173,0
3671,Mary's Boy Child / Oh My Lord,Boney M.,36,113,disco,R&B,The Magic Of Boney M. (Special Remix Edition),3/18/2022,4:02,77,82,22,0,93,0,20,-6,C Major,4,3/14/2025,2YYcLUtmPR44ERAQA7DfwZ,Sony Music Catalog,8B,DED167800014,0
3672,Medusa,Cameron Whitcomb,79,108,,,Medusa,11/8/2024,2:37,64,83,19,0,57,0,20,-4,E Major,4,3/14/2025,1B7xiLBhKRBpD5KlnEWtrR,Atlantic Records,12B,USAT22409827,0
3673,When I Cry,BONAD,16,87,,,When I Cry,10/25/2024,3:11,32,55,3,0,7,0,10,-7,D#/E♭ Minor,5,3/14/2025,4PcB3sBYDhWuGcsWH9GWvH,Bonad,2A,US38Y2424431,0
3674,Du Trottel !,Bonez MC,53,156,german hip hop,Hip Hop,GAMEBOY,10/30/2024,2:05,86,74,37,7,67,30,10,-7,D Major,4,3/14/2025,5TPqk9VWeoBRtV8UrN57ra,187 Strassenbande,10B,DECE72401735,0
3675,Work Song,Hozier,74,177,,,Hozier,9/19/2014,3:49,43,39,78,0,26,10,10,-8,A#/B♭ Major,3,3/14/2025,35PKfoynRpVFoAUE3D5Kc6,Universal-Island Records Ltd.,6B,IEACJ1400146,0
3676,OTR (On The Road),"Deso,C.Gambino",40,130,,,OTR (On The Road),2/9/2024,2:16,81,50,17,6,75,0,10,-9,C Minor,4,3/14/2025,1tN35VXKqqilry2wxZ9XQB,GG Music/ Deso,5A,SE6QE2409659,0
3677,Lumière blanche (Ad Finem),SCH,52,140,pop urbaine,Hip Hop,JVLIVS III : Ad Finem,12/6/2024,4:30,39,42,7,0,8,0,10,-9,E Minor,4,3/14/2025,4DN2XME2ip9fGnuwq5tbbL,Maison Baron Rouge / WMF,9A,FREO92400380,0
